Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2019","2019","TJ","129548.391","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2020","2020","TJ","130892.612","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2021","2021","TJ","136123.813","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2022","2022","TJ","122908.285","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2023","2023","TJ","122908.285","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","10622.689","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","11218.335","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","10431.819","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","10358.43795","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","10346.4229","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","11245.06685","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2019","2019","TJ","9445.2938","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2020","2020","TJ","8970.767858","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2021","2021","TJ","9219.345307","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2022","2022","TJ","11080.200125","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723117","Energy Use (Coal)","6507","Food Processing","2023","2023","TJ","11080.200125","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2013","2013","TJ","64155.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2014","2014","TJ","65066.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2015","2015","TJ","65498.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2016","2016","TJ","66679.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2017","2017","TJ","67100.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2018","2018","TJ","68263.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2019","2019","TJ","67237.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2020","2020","TJ","66301.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2021","2021","TJ","66423.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2022","2022","TJ","66092.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723118","Energy Use (Electricity)","6507","Food Processing","2023","2023","TJ","66092.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2013","2013","TJ","9904","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2014","2014","TJ","10334","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2015","2015","TJ","9825","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2016","2016","TJ","11062","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2017","2017","TJ","10912","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2018","2018","TJ","12042","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2019","2019","TJ","11956","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2020","2020","TJ","12386","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2021","2021","TJ","12377","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2022","2022","TJ","12558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723119","Energy Use (Heat)","6507","Food Processing","2023","2023","TJ","12558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2013","2013","TJ","597.578","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2014","2014","TJ","604.44","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2015","2015","TJ","599.184","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2016","2016","TJ","551.88","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2017","2017","TJ","485.742","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2018","2018","TJ","426.028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2019","2019","TJ","483.304457","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2020","2020","TJ","452.384723","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2021","2021","TJ","591.265544","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2022","2022","TJ","524.930225","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2023","2023","TJ","524.930225","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2013","2013","TJ","37085.069737","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2014","2014","TJ","37923.089263","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","276","Germany","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2015","2015","TJ","38256.070286","E","Estimated value"
